Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Nyheim Hines,IND,0,0,,0,0,1,5,5.0,0,5
Zach Pascal,IND,1,14,14.0,0,14,0,0,,0,0
Brandon Aiyuk,SFO,0,0,,0,0,2,8,4.0,0,8
Mohamed Sanu,SFO,0,0,,0,0,1,13,13.0,0,13
Trenton Cannon,SFO,3,59,19.7,0,27,0,0,,0,0
Deebo Samuel,SFO,2,60,30.0,0,33,0,0,,0,0
