Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Ted Ginn Jr.,NOR,0,0,,0,0,1,0,0.0,0,0
Trey Edmunds,NOR,1,22,22.0,0,22,0,0,,0,0
Alvin Kamara,NOR,1,26,26.0,0,26,0,0,,0,0
John Kuhn,NOR,1,9,9.0,0,9,0,0,,0,0
Marcus Sherels,MIN,0,0,,0,0,2,11,5.5,0,13
Jerick McKinnon,MIN,4,108,27.0,0,39,0,0,,0,0
