Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Sam Darnold,CAR,23,34,304,0,0,3,14,30,95.7,8,11,2,5,0,0,0,0,0,2,0
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,11,52,0,14,5,3,27,0,10,0,0
Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,,7,31,0,10,2,2,9,0,8,0,0
Royce Freeman,CAR,0,0,0,0,0,0,0,0,,5,17,0,13,1,1,8,0,8,0,0
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,1,7,1,7,1,1,30,0,30,0,0
Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,48,0,23,0,0
Alex Erickson,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,25,0,25,0,0
Dan Arnold,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,12,0,0
Robbie Chosen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,1,-1,0,-1,12,8,126,0,29,0,0
Davis Mills,HOU,19,28,168,1,0,4,17,30,95.5,1,0,0,0,0,0,0,0,0,0,0
Mark Ingram,HOU,0,0,0,0,0,0,0,0,,6,21,0,6,1,1,-1,0,-1,0,0
David Johnson,HOU,0,0,0,0,0,0,0,0,,2,11,0,7,0,0,0,0,0,0,0
Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,1,5,0,5,11,9,112,0,30,0,0
Phillip Lindsay,HOU,0,0,0,0,0,0,0,0,,7,5,0,3,0,0,0,0,0,0,0
Jordan Akins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,32,0,12,0,0
Anthony Miller,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,20,1,10,0,0
Rex Burkhead,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Chris Conley,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
