Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Russell Wilson,SEA,17,28,260,2,0,0,0,55,115.2,2,8,0,8,0,0,0,0,0,1,0
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,16,137,2,47,1,1,1,0,1,0,0
Alex Collins,SEA,0,0,0,0,0,0,0,0,,7,16,0,7,1,1,1,0,1,0,0
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,2,16,0,13,0,0,0,0,0,0,0
Gerald Everett,SEA,0,0,0,0,0,0,0,0,,1,13,0,13,2,2,15,1,14,0,0
Freddie Swain,SEA,0,0,0,0,0,0,0,0,,1,3,0,3,1,0,0,0,0,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,142,1,55,0,0
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,43,0,22,0,0
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,38,0,25,0,0
Penny Hart,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0
Nick Bellore,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Davis Mills,HOU,33,49,331,1,0,2,14,30,93.2,2,8,0,5,0,0,0,0,0,0,0
Rex Burkhead,HOU,0,0,0,0,0,0,0,0,,11,40,0,10,4,4,26,0,11,0,0
Royce Freeman,HOU,0,0,0,0,0,0,0,0,,11,15,0,8,8,6,51,0,12,0,0
Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,101,0,19,0,0
Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,69,0,30,0,0
Brevin Jordan,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,26,1,11,0,0
Chris Conley,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,13,0,0
Davion Davis,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Phillip Dorsett,HOU,0,0,0,0,0,0,0,0,,1,0,0,0,3,1,9,0,9,0,0
Jordan Akins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Antony Auclair,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
